금융회사명,상품명,가입방법,만기이자,우대조건,가입대상,금리유형,저축기간(개월),기본금리(%),최고우대금리(%),금융권
바로저축은행,정기예금,영업점,"* 만기후 1개월 이내 : 약정금리와 현행금리 중 낮은 금리
* 만기후 1개월 초과 : 보통예금 금리",없음,제한없음,단리,6,3.1,3.1,2금융권
바로저축은행,정기예금,영업점,"* 만기후 1개월 이내 : 약정금리와 현행금리 중 낮은 금리
* 만기후 1개월 초과 : 보통예금 금리",없음,제한없음,단리,12,3.15,3.15,2금융권
바로저축은행,정기예금,영업점,"* 만기후 1개월 이내 : 약정금리와 현행금리 중 낮은 금리
* 만기후 1개월 초과 : 보통예금 금리",없음,제한없음,단리,12,3.1,3.1,2금융권
바로저축은행,정기예금,영업점,"* 만기후 1개월 이내 : 약정금리와 현행금리 중 낮은 금리
* 만기후 1개월 초과 : 보통예금 금리",없음,제한없음,단리,24,2.7,2.7,2금융권
바로저축은행,정기예금,영업점,"* 만기후 1개월 이내 : 약정금리와 현행금리 중 낮은 금리
* 만기후 1개월 초과 : 보통예금 금리",없음,제한없음,단리,24,2.9,2.9,2금융권
바로저축은행,정기예금,영업점,"* 만기후 1개월 이내 : 약정금리와 현행금리 중 낮은 금리
* 만기후 1개월 초과 : 보통예금 금리",없음,제한없음,단리,36,2.7,2.7,2금융권
부림저축은행,정기예금,영업점,"- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",없음,개인 및 법인고객,단리,1,2.0,2.0,2금융권
부림저축은행,정기예금,영업점,"- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",없음,개인 및 법인고객,단리,1,1.7,1.7,2금융권
부림저축은행,정기예금,영업점,"- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",없음,개인 및 법인고객,단리,1,1.5,1.5,2금융권
부림저축은행,정기예금,영업점,"- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",없음,개인 및 법인고객,단리,3,2.5,2.5,2금융권
부림저축은행,정기예금,영업점,"- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",없음,개인 및 법인고객,단리,3,1.9,1.9,2금융권
부림저축은행,정기예금,영업점,"- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",없음,개인 및 법인고객,단리,3,2.0,2.0,2금융권
부림저축은행,정기예금,영업점,"- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",없음,개인 및 법인고객,단리,6,3.0,3.0,2금융권
부림저축은행,정기예금,영업점,"- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",없음,개인 및 법인고객,단리,6,2.8,2.8,2금융권
부림저축은행,정기예금,영업점,"- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",없음,개인 및 법인고객,단리,6,2.5,2.5,2금융권
부림저축은행,정기예금,영업점,"- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",없음,개인 및 법인고객,단리,12,3.1,3.1,2금융권
부림저축은행,정기예금,영업점,"- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",없음,개인 및 법인고객,단리,12,2.85,2.85,2금융권
부림저축은행,정기예금,영업점,"- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",없음,개인 및 법인고객,단리,24,2.7,2.7,2금융권
부림저축은행,정기예금,영업점,"- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",없음,개인 및 법인고객,단리,24,2.0,2.0,2금융권
부림저축은행,정기예금,영업점,"- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",없음,개인 및 법인고객,단리,24,2.85,2.85,2금융권
부림저축은행,정기예금,영업점,"- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",없음,개인 및 법인고객,단리,36,2.7,2.7,2금융권
부림저축은행,톡톡정기예금(비대면),"인터넷,스마트폰","- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",없음,개인고객,단리,1,1.7,1.7,2금융권
부림저축은행,톡톡정기예금(비대면),"인터넷,스마트폰","- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",없음,개인고객,단리,1,1.5,1.5,2금융권
부림저축은행,톡톡정기예금(비대면),"인터넷,스마트폰","- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",없음,개인고객,단리,1,1.2,1.2,2금융권
부림저축은행,톡톡정기예금(비대면),"인터넷,스마트폰","- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",없음,개인고객,단리,3,1.5,1.5,2금융권
부림저축은행,톡톡정기예금(비대면),"인터넷,스마트폰","- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",없음,개인고객,단리,3,1.9,1.9,2금융권
부림저축은행,톡톡정기예금(비대면),"인터넷,스마트폰","- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",없음,개인고객,단리,3,2.5,2.5,2금융권
부림저축은행,톡톡정기예금(비대면),"인터넷,스마트폰","- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",없음,개인고객,단리,6,2.5,2.5,2금융권
부림저축은행,톡톡정기예금(비대면),"인터넷,스마트폰","- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",없음,개인고객,단리,6,3.0,3.0,2금융권
부림저축은행,톡톡정기예금(비대면),"인터넷,스마트폰","- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",없음,개인고객,단리,6,2.4,2.4,2금융권
부림저축은행,톡톡정기예금(비대면),"인터넷,스마트폰","- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",없음,개인고객,단리,6,2.6,2.6,2금융권
부림저축은행,톡톡정기예금(비대면),"인터넷,스마트폰","- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",없음,개인고객,단리,12,3.0,3.0,2금융권
부림저축은행,톡톡정기예금(비대면),"인터넷,스마트폰","- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",없음,개인고객,단리,12,2.8,2.8,2금융권
부림저축은행,톡톡정기예금(비대면),"인터넷,스마트폰","- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",없음,개인고객,단리,24,2.5,2.5,2금융권
부림저축은행,톡톡정기예금(비대면),"인터넷,스마트폰","- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",없음,개인고객,단리,24,2.0,2.0,2금융권
부림저축은행,톡톡정기예금(비대면),"인터넷,스마트폰","- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",없음,개인고객,단리,24,2.3,2.3,2금융권
삼정저축은행,e-정기예금,인터넷,"-1개월이내:계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은이율
-1개월초과:보통예금 이율",없음,제한없음,단리,1,1.5,1.5,2금융권
삼정저축은행,e-정기예금,인터넷,"-1개월이내:계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은이율
-1개월초과:보통예금 이율",없음,제한없음,단리,1,1.1,1.1,2금융권
삼정저축은행,e-정기예금,인터넷,"-1개월이내:계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은이율
-1개월초과:보통예금 이율",없음,제한없음,단리,3,1.9,1.9,2금융권
삼정저축은행,e-정기예금,인터넷,"-1개월이내:계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은이율
-1개월초과:보통예금 이율",없음,제한없음,단리,3,2.5,2.5,2금융권
삼정저축은행,e-정기예금,인터넷,"-1개월이내:계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은이율
-1개월초과:보통예금 이율",없음,제한없음,단리,6,2.4,2.4,2금융권
삼정저축은행,e-정기예금,인터넷,"-1개월이내:계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은이율
-1개월초과:보통예금 이율",없음,제한없음,단리,6,2.6,2.6,2금융권
삼정저축은행,e-정기예금,인터넷,"-1개월이내:계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은이율
-1개월초과:보통예금 이율",없음,제한없음,단리,12,2.8,2.8,2금융권
삼정저축은행,e-정기예금,인터넷,"-1개월이내:계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은이율
-1개월초과:보통예금 이율",없음,제한없음,단리,12,3.0,3.1,2금융권
삼정저축은행,e-정기예금,인터넷,"-1개월이내:계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은이율
-1개월초과:보통예금 이율",없음,제한없음,단리,24,2.3,2.3,2금융권
삼정저축은행,e-정기예금,인터넷,"-1개월이내:계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은이율
-1개월초과:보통예금 이율",없음,제한없음,단리,24,2.5,2.6,2금융권
삼정저축은행,s-정기예금,스마트폰,"-1개월이내:계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은이율
-1개월초과:보통예금 이율",없음,"만19세이상 내국인 개인고객, 본인 스마트폰 소지자, 신분증(주민등록증 또는 운전면허증)소지자, 미국인 납세자에 해당하지 않는 고개",단리,1,1.7,1.7,2금융권
삼정저축은행,s-정기예금,스마트폰,"-1개월이내:계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은이율
-1개월초과:보통예금 이율",없음,"만19세이상 내국인 개인고객, 본인 스마트폰 소지자, 신분증(주민등록증 또는 운전면허증)소지자, 미국인 납세자에 해당하지 않는 고개",단리,1,1.5,1.5,2금융권
삼정저축은행,s-정기예금,스마트폰,"-1개월이내:계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은이율
-1개월초과:보통예금 이율",없음,"만19세이상 내국인 개인고객, 본인 스마트폰 소지자, 신분증(주민등록증 또는 운전면허증)소지자, 미국인 납세자에 해당하지 않는 고개",단리,1,1.2,1.2,2금융권
삼정저축은행,s-정기예금,스마트폰,"-1개월이내:계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은이율
-1개월초과:보통예금 이율",없음,"만19세이상 내국인 개인고객, 본인 스마트폰 소지자, 신분증(주민등록증 또는 운전면허증)소지자, 미국인 납세자에 해당하지 않는 고개",단리,3,1.5,1.5,2금융권
삼정저축은행,s-정기예금,스마트폰,"-1개월이내:계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은이율
-1개월초과:보통예금 이율",없음,"만19세이상 내국인 개인고객, 본인 스마트폰 소지자, 신분증(주민등록증 또는 운전면허증)소지자, 미국인 납세자에 해당하지 않는 고개",단리,3,1.9,1.9,2금융권
삼정저축은행,s-정기예금,스마트폰,"-1개월이내:계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은이율
-1개월초과:보통예금 이율",없음,"만19세이상 내국인 개인고객, 본인 스마트폰 소지자, 신분증(주민등록증 또는 운전면허증)소지자, 미국인 납세자에 해당하지 않는 고개",단리,3,2.5,2.5,2금융권
삼정저축은행,s-정기예금,스마트폰,"-1개월이내:계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은이율
-1개월초과:보통예금 이율",없음,"만19세이상 내국인 개인고객, 본인 스마트폰 소지자, 신분증(주민등록증 또는 운전면허증)소지자, 미국인 납세자에 해당하지 않는 고개",단리,6,2.5,2.5,2금융권
삼정저축은행,s-정기예금,스마트폰,"-1개월이내:계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은이율
-1개월초과:보통예금 이율",없음,"만19세이상 내국인 개인고객, 본인 스마트폰 소지자, 신분증(주민등록증 또는 운전면허증)소지자, 미국인 납세자에 해당하지 않는 고개",단리,6,3.0,3.0,2금융권
삼정저축은행,s-정기예금,스마트폰,"-1개월이내:계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은이율
-1개월초과:보통예금 이율",없음,"만19세이상 내국인 개인고객, 본인 스마트폰 소지자, 신분증(주민등록증 또는 운전면허증)소지자, 미국인 납세자에 해당하지 않는 고개",단리,6,2.4,2.4,2금융권
삼정저축은행,s-정기예금,스마트폰,"-1개월이내:계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은이율
-1개월초과:보통예금 이율",없음,"만19세이상 내국인 개인고객, 본인 스마트폰 소지자, 신분증(주민등록증 또는 운전면허증)소지자, 미국인 납세자에 해당하지 않는 고개",단리,6,2.6,2.6,2금융권
삼정저축은행,s-정기예금,스마트폰,"-1개월이내:계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은이율
-1개월초과:보통예금 이율",없음,"만19세이상 내국인 개인고객, 본인 스마트폰 소지자, 신분증(주민등록증 또는 운전면허증)소지자, 미국인 납세자에 해당하지 않는 고개",단리,12,3.0,3.0,2금융권
삼정저축은행,s-정기예금,스마트폰,"-1개월이내:계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은이율
-1개월초과:보통예금 이율",없음,"만19세이상 내국인 개인고객, 본인 스마트폰 소지자, 신분증(주민등록증 또는 운전면허증)소지자, 미국인 납세자에 해당하지 않는 고개",단리,12,2.8,2.8,2금융권
